    50    8865.700    5640.800   186.99831   44.09893   66.666   66.666   66.666   66.666   22.314    0.035   22.025   0.035   21.538    0.037   1.78   6.000e+06   8.000e+07   6.000e+06   1.177e+03   3.666e+03   7.111e+02    0.45   0.48   0.16      200.0      200.0   -0.01164    0.01096    0.00116     0.20982   0.64691     3   1   1   4   1   2  
    51    8420.800    5443.400   187.00513   44.09676   66.666   66.666   66.666   66.666   23.441    0.041   23.115   0.044   22.410    0.041   2.13   8.000e+07   1.000e+08   6.000e+06   1.943e+03   2.112e+03   3.316e+02    0.28   0.59   0.16      200.0      200.0    0.00315    0.00095   -0.00395     0.01567   0.90038     3   2   2   4   0   2  
    52    6369.000    5552.000   187.03656   44.09796   23.860    0.416   23.320    0.165   23.447    0.081   22.693   0.090   21.444    0.082   2.12   6.000e+06   2.000e+08   5.000e+06   3.125e+03   1.013e+04   1.579e+03    0.98   1.04   0.41    0.12401   -0.04729    0.01281   -0.00799    0.00221     0.06618   0.97782     5   4   0   0   0   2  
    53    4253.400    5461.200   187.06898   44.09696   22.343    0.113   22.132    0.065   22.684    0.044   22.529   0.047   22.133    0.069   1.86   7.000e+06   9.000e+07   6.000e+06   4.294e+02   2.130e+03   3.997e+02    0.29   0.46   0.07   -0.23089    0.05231    0.05421    0.00711   -0.06829     2.77036      0.04     5   2   1   4   0   2  
    54    3651.600    5478.800   187.07820   44.09715   22.907    0.149   22.898    0.097   23.061    0.043   22.823   0.047   22.137    0.048   1.91   9.000e+07   2.000e+08   7.000e+07   2.424e+03   2.585e+03   1.761e+03    0.24   0.28   0.01    -0.0474    -0.0933     0.0525    -0.0116    -0.0169     0.90747   0.43643     5   2   2   4   0   2  
    55    3218.300    5340.700   187.08484   44.09563   23.368    0.223   23.525    0.120   23.519    0.038   23.185   0.035   22.564    0.040   1.80   9.000e+07   1.000e+08   8.000e+07   1.693e+03   1.856e+03   1.570e+03    0.25    0.3   0.21   -0.05577   -0.28007    0.02563    0.04793   -0.03627     3.41458    0.0166     5   2   2   4   0   2  
    56    6683.400    5232.700   187.03174   44.09445   22.598    0.134   22.723    0.085   23.017    0.049   22.972   0.062   22.740    0.083   2.29   9.000e+07   1.000e+08   8.000e+07   1.068e+03   1.228e+03   9.575e+02    0.03   0.08    0.0   -0.18664   -0.10064    0.10416    0.04956   -0.11784      3.6053   0.01276     5   2   1   4   0   2  
    57    8838.300    5235.400   186.99872   44.09447   66.666   66.666   66.666   66.666   22.852    0.039   22.715   0.041   22.283    0.043   1.80   8.000e+07   1.000e+08   6.000e+06   1.548e+03   1.689e+03   2.712e+02    0.08   0.39    0.0      200.0      200.0   -0.00092    0.00058    0.00048     0.00088   0.97634     3   2   1   4   0   2  
    58    9379.800    5364.200   186.99042   44.09589   66.666   66.666   66.666   66.666   23.474    0.038   23.121   0.038   22.505    0.039   1.85   6.000e+06   9.000e+07   6.000e+06   5.658e+02   1.811e+03   3.184e+02    0.54   0.57   0.21      200.0      200.0    0.00244    0.00194   -0.00456     0.02043   0.88633     3   2   2   4   0   2  
    59    9742.900    5162.700   186.98486   44.09367   66.666   66.666   66.666   66.666   20.116    0.034   20.040   0.033   19.069    0.035   1.55   2.000e+08   2.000e+08   2.000e+08   2.950e+04   3.212e+04   2.705e+04    0.05   0.08   0.02      200.0      200.0    0.07463   -0.09337    0.05173    15.31184     9e-05     3   2   1   4   4   2  
    60    8224.300    5088.900   187.00813   44.09286   66.666   66.666   66.666   66.666   24.284    0.063   23.320   0.053   21.909    0.052   1.97   5.000e+09   1.400e+10   5.000e+06   2.327e+04   4.601e+04   1.491e+03     0.2    1.2   0.08      200.0      200.0    0.00189   -0.00111   -0.00021     0.00135   0.97065     3   2   1   4   0   2  
    61    7237.400    5048.000   187.02325   44.09242   23.084    0.272   23.062    0.156   24.838    0.286   23.214   0.120   22.631    0.095   2.05   3.000e+06   3.000e+06   3.000e+06   5.869e+02   7.251e+02   4.634e+02    0.72    0.8   0.64    0.65715    0.31485   -0.63345    0.02145    0.05195     5.23794    0.0013     5   2   2   2   0   2  
    62    6264.000    5556.200   187.03818   44.09801   22.403    0.109   22.198    0.067   22.328    0.041   22.101   0.047   21.473    0.056   1.97   9.000e+07   1.000e+08   8.000e+07   4.892e+03   5.238e+03   4.409e+03    0.26    0.3   0.22   -0.17918   -0.05388    0.10672    0.01232   -0.07878     4.07205   0.00668     5   2   1   4   0   2  
    63    4868.900    5562.800   187.05956   44.09808   23.072    0.188   22.259    0.088   22.389    0.047   22.040   0.044   21.280    0.054   1.90   8.000e+08   1.000e+09   7.000e+08   1.024e+04   1.252e+04   9.016e+03     0.0   0.01    0.0   -0.18297    0.23103    0.02623   -0.01047   -0.05667      2.7458   0.04135     5   2   2   4   0   2  
    64    4133.700    5233.200   187.07082   44.09445   21.519    0.071   21.651    0.060   22.047    0.037   21.930   0.039   21.642    0.052   2.24   9.000e+07   9.000e+07   8.000e+07   2.959e+03   3.176e+03   2.755e+03    0.05   0.09   0.03   -0.08607   -0.03277    0.05203    0.05003   -0.08917     2.84987   0.03592     5   3   1   4   0   2  
    65    4553.400    5309.500   187.06438   44.09529   21.008    0.063   20.922    0.054   21.214    0.035   20.787   0.036   20.176    0.050   1.87   8.000e+07   9.000e+07   7.000e+06   1.661e+04   1.720e+04   3.461e+03     0.3   0.49   0.26    0.00606   -0.01644   -0.01584    0.06366   -0.06304     1.64858   0.17581     5   1   2   4   0   2  
