    59   4640.000   5860.665   187.62926   41.70872   23.596    0.222   23.467    0.203   23.976    0.060   23.798   0.062   23.360    0.096    1.37   1.000e+08   2.000e+08   5.000e+07   1.916e+03   2.723e+03   1.427e+03    0.07   0.17    0.0   -0.09639    0.12902    0.02062   -0.04279    0.05851      0.5095   0.67571     5   0.0  
    60   4603.000   5859.683   187.62981   41.70871   23.920    0.370   23.891    0.282   23.752    0.061   23.600   0.057   23.273    0.158    1.53   3.000e+08   3.000e+08   2.000e+08   4.135e+03   4.534e+03   2.973e+03     0.0   0.04    0.0   -0.11775   -0.16856    0.11155   -0.05075   -0.11236     1.64768   0.17601     5   0.0  
    61   4732.879   5857.167   187.62788   41.70868   23.821    0.401   24.212    0.333   23.723    0.056   23.535   0.064   22.832    0.069    1.58   4.000e+08   4.000e+08   4.000e+08   5.648e+03   6.718e+03   5.483e+03    0.01   0.07    0.0    0.17645   -0.41375    0.07785   -0.11475    0.08775     3.10677   0.02532     5   0.0  
    62   4960.000   5852.373   187.62454   41.70863   24.285    0.526   99.999   99.999   24.903    0.102   23.747   0.055   22.645    0.074    1.49   9.000e+06   1.000e+09   6.000e+06   2.284e+03   2.308e+04   8.964e+02     0.8   0.99   0.26    0.79127      200.0   -0.01923   -0.00173    0.00827     0.59527   0.55141     4   0.0  
    63   4356.000   5846.000   187.63345   41.70856   24.639    0.524   24.754    0.482   24.600    0.089   24.017   0.094   23.403    0.140    1.52   3.000e+08   6.000e+08   4.000e+07   4.739e+03   6.197e+03   1.949e+03    0.21   0.46    0.0    0.34566   -0.10984   -0.00614    0.00246    0.00536     0.12786   0.94361     5   0.0  
    64   4458.291   5842.070   187.63194   41.70851   24.672    0.724   22.928    0.124   23.713    0.061   23.352   0.068   22.888    0.099    1.66   2.000e+08   3.000e+08   6.000e+07   4.623e+03   6.211e+03   3.056e+03    0.08   0.27    0.0    -1.1196    0.54061   -0.00969   -0.01939     0.0059     6.40858   0.00025     5   0.0  
    65   4266.000   5844.479   187.63477   41.70854   24.155    0.320   24.302    0.446   24.539    0.106   24.078   0.088   23.391    0.140    1.55   4.000e+07   2.000e+08   6.000e+06   1.650e+03   3.579e+03   3.829e+02    0.32   0.51   0.11    0.01324   -0.18406    0.03564   -0.02666    0.03324     0.15402   0.92714     5   0.0  
    66   4382.000   5841.839   187.63306   41.70851   25.222    1.016   24.755    0.472   24.479    0.096   24.036   0.085   23.578    0.153    1.64   4.000e+08   5.000e+08   7.000e+07   3.390e+03   4.717e+03   1.932e+03    0.04   0.33    0.0      200.0   -0.24964    0.00156    0.02696   -0.04774     0.27686   0.75816     4   0.0  
    67   4584.053   5833.000   187.63008   41.70841   99.999   99.999   25.571    1.236   25.691    0.236   24.095   0.069   23.444    0.112    1.32   4.000e+06   4.000e+06   3.000e+06   2.063e+03   2.946e+03   1.412e+03    1.11   1.26   0.96      200.0      200.0     0.0369    -0.0058     0.0076      0.0353   0.85096     3   0.0  
    68   4282.312   5833.000   187.63454   41.70841   99.999   99.999   99.999   99.999   25.393    0.211   24.158   0.095   22.711    0.068    1.60   5.000e+08   2.000e+09   7.000e+06   2.275e+04   3.846e+04   1.526e+03    0.74   1.27   0.43      200.0      200.0    0.11359   -0.04191    0.01289     0.49905   0.47992     3   0.0  
    69   4413.160   5828.727   187.63260   41.70837   23.238    0.196   23.184    0.183   23.375    0.057   23.118   0.053   22.883    0.092    1.78   2.000e+08   3.000e+08   2.000e+08   4.429e+03   6.147e+03   4.429e+03     0.0   0.04    0.0   -0.14815   -0.07674    0.03926    0.02455   -0.09374     0.88149   0.44975     5   2.0  
    70   4494.753   5827.897   187.63139   41.70836   24.495    0.720   24.211    0.381   24.431    0.086   24.013   0.087   23.188    0.112    1.87   5.000e+08   6.000e+08   1.200e+07   4.047e+03   6.004e+03   1.280e+03    0.03   0.52    0.0    0.37535    0.33205    0.01006   -0.07055    0.10176     0.74183   0.52695     5   0.0  
    71   4315.000   5828.714   187.63405   41.70837   24.175    0.427   24.670    0.643   25.088    0.187   23.919   0.080   23.283    0.128    1.33   5.000e+06   8.000e+06   5.000e+06   1.644e+03   2.281e+03   3.626e+02    0.88   1.01   0.39    0.91407   -0.14473   -0.07233    0.00517    0.00747     0.77311   0.50883     5   0.0  
    72   4553.591   5821.709   187.63054   41.70829   23.809    0.297   24.774    0.572   24.250    0.083   23.873   0.070   24.057    0.199    1.49   2.000e+08   3.000e+08   8.000e+07   2.011e+03   2.955e+03   1.305e+03     0.0   0.15    0.0     0.1383   -0.80929    0.02171    0.12701   -0.41029     4.62786   0.00307     5   0.0  
    73   4334.345   5810.676   187.63376   41.70817   23.480    0.254   23.522    0.246   23.574    0.062   23.320   0.076   23.350    0.176    1.94   2.000e+08   3.000e+08   1.000e+08   3.591e+03   5.023e+03   2.654e+03     0.0    0.1    0.0   -0.16235   -0.18695    0.06805    0.05035   -0.33295     2.53829   0.05468     5   4.0  
