188	2803	4995	1	[0.97 - 0.03 - 0.00 - 0.00]
189	4648	4997	4	[0.24 - 0.19 - 0.04 - 0.53]
190	4691	4992	1	[0.63 - 0.26 - 0.02 - 0.09]
191	2326	4991	1	[0.61 - 0.36 - 0.01 - 0.02]
192	4142	4983	4	[0.02 - 0.08 - 0.28 - 0.62]
193	4137	4984	3	[0.13 - 0.23 - 0.40 - 0.24]
194	4978	4976	1	[0.50 - 0.32 - 0.02 - 0.17]
195	4364	4959	4	[0.01 - 0.01 - 0.07 - 0.90]
196	1278	4951	4	[0.00 - 0.02 - 0.03 - 0.95]
197	5369	4953	4	[0.00 - 0.00 - 0.04 - 0.96]
198	4516	4954	4	[0.21 - 0.31 - 0.09 - 0.39]
199	3313	4952	1	[0.80 - 0.18 - 0.00 - 0.02]
200	2387	4951	1	[0.85 - 0.14 - 0.00 - 0.01]
201	1750	4929	1	[0.41 - 0.16 - 0.02 - 0.40]
202	1788	4925	3	[0.00 - 0.05 - 0.74 - 0.20]
203	1791	4925	3	[0.00 - 0.06 - 0.82 - 0.11]
204	4443	4922	4	[0.19 - 0.23 - 0.08 - 0.50]
205	2875	4920	1	[0.67 - 0.19 - 0.01 - 0.12]
206	4880	4915	4	[0.40 - 0.14 - 0.04 - 0.42]
207	4562	4908	4	[0.28 - 0.26 - 0.08 - 0.39]
208	4482	4906	4	[0.17 - 0.31 - 0.08 - 0.43]
209	2785	4904	2	[0.37 - 0.41 - 0.03 - 0.18]
210	2431	4903	1	[0.88 - 0.11 - 0.00 - 0.01]
211	4149	4901	4	[0.34 - 0.26 - 0.05 - 0.36]
212	3054	4902	4	[0.01 - 0.02 - 0.21 - 0.76]
213	2214	4897	4	[0.24 - 0.30 - 0.05 - 0.42]
214	3841	4890	1	[0.79 - 0.20 - 0.00 - 0.01]
215	2866	4885	3	[0.00 - 0.03 - 0.72 - 0.24]
216	2813	4885	3	[0.01 - 0.13 - 0.67 - 0.19]
217	3016	4886	1	[0.97 - 0.03 - 0.00 - 0.01]
218	2986	4891	4	[0.28 - 0.27 - 0.06 - 0.38]
219	2857	4882	4	[0.01 - 0.01 - 0.18 - 0.81]
220	4966	4880	1	[0.93 - 0.05 - 0.00 - 0.02]
221	3941	4875	3	[0.02 - 0.16 - 0.45 - 0.37]
222	1835	4869	4	[0.00 - 0.00 - 0.16 - 0.83]
223	1829	4855	3	[0.00 - 0.06 - 0.70 - 0.23]
224	4957	4867	4	[0.01 - 0.05 - 0.38 - 0.56]
225	4584	4862	4	[0.23 - 0.33 - 0.09 - 0.35]
226	3607	4852	2	[0.18 - 0.46 - 0.20 - 0.16]
227	2813	4888	3	[0.01 - 0.08 - 0.73 - 0.18]
228	4934	4855	4	[0.01 - 0.01 - 0.04 - 0.94]
229	3960	4853	4	[0.13 - 0.26 - 0.09 - 0.52]
230	3407	4850	1	[0.73 - 0.09 - 0.01 - 0.18]
231	2820	4849	2	[0.25 - 0.34 - 0.07 - 0.34]
232	2804	4861	2	[0.45 - 0.48 - 0.03 - 0.04]
233	3462	4841	1	[0.84 - 0.10 - 0.00 - 0.06]
234	2793	4835	4	[0.10 - 0.15 - 0.13 - 0.61]
235	3127	4826	1	[0.74 - 0.20 - 0.01 - 0.05]
236	2477	4806	4	[0.00 - 0.01 - 0.17 - 0.82]
237	3376	4808	1	[0.54 - 0.40 - 0.01 - 0.04]
238	4371	4799	1	[0.93 - 0.06 - 0.00 - 0.00]
239	2889	4806	4	[0.25 - 0.25 - 0.07 - 0.43]
240	4810	4805	4	[0.04 - 0.07 - 0.14 - 0.74]
241	4445	4805	1	[0.76 - 0.14 - 0.01 - 0.10]
242	4842	4799	4	[0.03 - 0.11 - 0.23 - 0.63]
243	4838	4798	2	[0.21 - 0.52 - 0.09 - 0.18]
244	4583	4798	4	[0.01 - 0.01 - 0.02 - 0.96]
245	2701	4795	4	[0.02 - 0.09 - 0.23 - 0.66]
246	2696	4793	4	[0.00 - 0.02 - 0.31 - 0.67]
247	3490	4792	4	[0.01 - 0.02 - 0.20 - 0.77]
248	4238	4786	4	[0.04 - 0.06 - 0.10 - 0.81]
249	2806	4786	1	[0.49 - 0.39 - 0.03 - 0.09]
250	4818	4783	4	[0.03 - 0.25 - 0.31 - 0.42]
251	4077	4776	2	[0.19 - 0.54 - 0.11 - 0.16]
252	2283	4775	1	[0.97 - 0.02 - 0.00 - 0.01]
253	3688	4777	4	[0.05 - 0.17 - 0.32 - 0.47]
254	1878	4764	4	[0.01 - 0.24 - 0.36 - 0.38]
255	1900	4761	3	[0.05 - 0.26 - 0.44 - 0.25]
256	1890	4741	3	[0.00 - 0.06 - 0.78 - 0.15]
257	1895	4749	3	[0.00 - 0.17 - 0.77 - 0.05]
258	4358	4764	4	[0.00 - 0.02 - 0.18 - 0.79]
259	2617	4766	4	[0.02 - 0.03 - 0.10 - 0.85]
260	3426	4761	1	[0.84 - 0.13 - 0.01 - 0.02]
261	3785	4761	4	[0.03 - 0.02 - 0.03 - 0.92]
262	3924	4744	4	[0.00 - 0.01 - 0.27 - 0.72]
263	3930	4737	3	[0.00 - 0.04 - 0.65 - 0.31]
264	3929	4754	3	[0.01 - 0.34 - 0.55 - 0.09]
265	3192	4753	3	[0.00 - 0.04 - 0.91 - 0.05]
266	3193	4748	3	[0.01 - 0.04 - 0.56 - 0.40]
267	3190	4745	4	[0.00 - 0.03 - 0.46 - 0.51]
268	1873	4757	4	[0.01 - 0.01 - 0.05 - 0.94]
269	3506	4751	4	[0.00 - 0.00 - 0.02 - 0.97]
270	3862	4755	2	[0.30 - 0.44 - 0.09 - 0.17]
271	3976	4750	1	[0.60 - 0.25 - 0.03 - 0.12]
272	3189	4740	4	[0.04 - 0.11 - 0.34 - 0.52]
273	3745	4744	4	[0.06 - 0.26 - 0.11 - 0.57]
274	3746	4737	1	[0.62 - 0.26 - 0.02 - 0.10]
275	5447	4746	4	[0.00 - 0.00 - 0.02 - 0.98]
276	1201	4741	4	[0.21 - 0.16 - 0.07 - 0.56]
277	4861	4737	4	[0.34 - 0.18 - 0.05 - 0.43]
278	4282	4737	4	[0.02 - 0.01 - 0.02 - 0.95]
279	2499	4739	4	[0.01 - 0.02 - 0.05 - 0.92]
280	3176	4730	4	[0.00 - 0.03 - 0.45 - 0.52]
281	2998	4727	1	[0.93 - 0.05 - 0.00 - 0.02]
282	2051	4726	1	[0.45 - 0.24 - 0.05 - 0.26]
283	3557	4721	4	[0.04 - 0.09 - 0.06 - 0.81]
284	4984	4719	4	[0.06 - 0.31 - 0.10 - 0.53]
285	3930	4757	4	[0.00 - 0.01 - 0.34 - 0.65]
286	3305	4715	4	[0.20 - 0.17 - 0.05 - 0.58]
287	2525	4712	4	[0.06 - 0.11 - 0.11 - 0.72]
288	5132	4708	1	[0.45 - 0.13 - 0.02 - 0.40]
289	3581	4707	4	[0.17 - 0.36 - 0.08 - 0.39]
290	2818	4709	1	[0.75 - 0.21 - 0.01 - 0.04]
291	3446	4707	4	[0.00 - 0.02 - 0.07 - 0.91]
292	5475	4702	4	[0.05 - 0.10 - 0.12 - 0.73]
293	5003	4694	3	[0.01 - 0.11 - 0.75 - 0.14]
294	3326	4696	1	[0.60 - 0.38 - 0.01 - 0.01]
295	3334	4697	3	[0.02 - 0.18 - 0.47 - 0.33]
296	2438	4699	4	[0.00 - 0.00 - 0.03 - 0.96]
297	4884	4697	1	[0.67 - 0.29 - 0.01 - 0.03]
298	3850	4689	4	[0.03 - 0.05 - 0.06 - 0.86]
299	2207	4694	1	[0.62 - 0.34 - 0.01 - 0.03]
300	4239	4690	4	[0.00 - 0.01 - 0.04 - 0.95]
301	3809	4693	4	[0.00 - 0.01 - 0.07 - 0.92]
302	3375	4692	4	[0.01 - 0.01 - 0.05 - 0.93]
303	4955	4691	4	[0.02 - 0.05 - 0.10 - 0.82]
304	3830	4672	4	[0.00 - 0.01 - 0.33 - 0.65]
305	3839	4674	4	[0.00 - 0.01 - 0.23 - 0.75]
306	3837	4685	2	[0.07 - 0.51 - 0.32 - 0.10]
307	3832	4684	4	[0.00 - 0.01 - 0.14 - 0.85]
308	3401	4686	4	[0.02 - 0.06 - 0.06 - 0.86]
309	4270	4681	2	[0.36 - 0.53 - 0.03 - 0.08]
310	3461	4682	4	[0.01 - 0.01 - 0.01 - 0.96]
311	2291	4680	4	[0.01 - 0.03 - 0.32 - 0.64]
312	2442	4662	4	[0.00 - 0.01 - 0.16 - 0.83]
313	2449	4672	3	[0.01 - 0.24 - 0.65 - 0.10]
314	2449	4665	3	[0.00 - 0.02 - 0.57 - 0.41]
315	3263	4673	4	[0.01 - 0.08 - 0.29 - 0.62]
316	3311	4673	4	[0.03 - 0.05 - 0.27 - 0.66]
317	1920	4672	4	[0.04 - 0.04 - 0.24 - 0.68]
318	3158	4671	3	[0.00 - 0.05 - 0.66 - 0.29]
319	1930	4668	4	[0.00 - 0.02 - 0.47 - 0.51]
320	3166	4668	4	[0.00 - 0.01 - 0.24 - 0.75]
321	1910	4678	4	[0.00 - 0.00 - 0.04 - 0.96]
322	3859	4665	2	[0.10 - 0.65 - 0.11 - 0.14]
323	3177	4656	4	[0.00 - 0.02 - 0.40 - 0.58]
324	3173	4652	4	[0.00 - 0.01 - 0.23 - 0.76]
325	2469	4653	4	[0.00 - 0.00 - 0.03 - 0.97]
326	2906	4653	1	[0.41 - 0.19 - 0.04 - 0.35]
327	2342	4647	4	[0.00 - 0.01 - 0.10 - 0.89]
328	2351	4651	3	[0.04 - 0.41 - 0.48 - 0.07]
329	2216	4652	1	[0.83 - 0.11 - 0.00 - 0.06]
330	2010	4652	1	[0.60 - 0.21 - 0.02 - 0.18]
331	3526	4647	1	[0.70 - 0.24 - 0.01 - 0.06]
332	4184	4648	1	[0.79 - 0.19 - 0.00 - 0.02]
333	3261	4645	3	[0.00 - 0.04 - 0.55 - 0.41]
334	3223	4628	4	[0.00 - 0.01 - 0.11 - 0.88]
335	3233	4624	4	[0.00 - 0.03 - 0.44 - 0.53]
336	3239	4622	2	[0.02 - 0.57 - 0.37 - 0.03]
337	1338	4634	1	[0.51 - 0.16 - 0.02 - 0.31]
338	3313	4632	4	[0.00 - 0.01 - 0.23 - 0.76]
339	3872	4632	4	[0.04 - 0.05 - 0.04 - 0.86]
340	2400	4631	4	[0.07 - 0.06 - 0.02 - 0.84]
341	3324	4630	4	[0.01 - 0.05 - 0.26 - 0.69]
342	4936	4629	4	[0.01 - 0.02 - 0.02 - 0.94]
343	2355	4624	4	[0.17 - 0.15 - 0.09 - 0.59]
344	4196	4628	1	[0.55 - 0.39 - 0.02 - 0.05]
345	2451	4628	4	[0.01 - 0.04 - 0.41 - 0.54]
346	3212	4625	4	[0.00 - 0.02 - 0.26 - 0.72]
347	3250	4622	4	[0.02 - 0.06 - 0.23 - 0.69]
348	2919	4620	3	[0.01 - 0.14 - 0.46 - 0.39]
349	2926	4618	3	[0.01 - 0.07 - 0.63 - 0.30]
350	2990	4622	4	[0.03 - 0.11 - 0.37 - 0.50]
351	4925	4618	4	[0.01 - 0.02 - 0.22 - 0.75]
352	2268	4620	4	[0.04 - 0.03 - 0.06 - 0.87]
353	3932	4618	2	[0.04 - 0.58 - 0.31 - 0.07]
354	3741	4612	4	[0.15 - 0.09 - 0.20 - 0.55]
355	4929	4619	2	[0.08 - 0.75 - 0.14 - 0.03]
356	3231	4613	4	[0.00 - 0.01 - 0.08 - 0.91]
357	4879	4611	1	[0.80 - 0.13 - 0.01 - 0.06]
358	3740	4617	4	[0.01 - 0.03 - 0.12 - 0.84]
359	3824	4603	4	[0.00 - 0.01 - 0.12 - 0.87]
360	4936	4606	1	[0.44 - 0.23 - 0.02 - 0.31]
361	4137	4605	1	[0.44 - 0.31 - 0.05 - 0.20]
362	2039	4603	4	[0.02 - 0.07 - 0.36 - 0.55]
363	3854	4597	4	[0.00 - 0.00 - 0.05 - 0.95]
364	3859	4590	1	[0.66 - 0.24 - 0.01 - 0.08]
365	4077	4593	4	[0.01 - 0.03 - 0.17 - 0.78]
366	3894	4590	4	[0.12 - 0.12 - 0.07 - 0.70]
367	5030	4583	4	[0.01 - 0.02 - 0.08 - 0.90]
368	4269	4584	1	[0.76 - 0.17 - 0.01 - 0.06]
369	3926	4584	4	[0.01 - 0.02 - 0.21 - 0.75]
370	5055	4580	4	[0.03 - 0.01 - 0.01 - 0.95]
371	4960	4580	4	[0.17 - 0.14 - 0.10 - 0.58]
372	1984	4577	1	[0.44 - 0.27 - 0.02 - 0.27]
373	3869	4573	4	[0.03 - 0.03 - 0.04 - 0.91]
374	4984	4575	4	[0.02 - 0.09 - 0.26 - 0.62]
375	5032	4567	3	[0.00 - 0.02 - 0.52 - 0.46]
376	3073	4570	4	[0.16 - 0.10 - 0.04 - 0.70]
377	3594	4566	2	[0.20 - 0.31 - 0.19 - 0.30]
378	3587	4564	4	[0.01 - 0.01 - 0.04 - 0.95]
379	4232	4564	4	[0.01 - 0.01 - 0.03 - 0.95]
380	5055	4562	1	[0.59 - 0.34 - 0.01 - 0.06]
381	4953	4559	4	[0.02 - 0.12 - 0.35 - 0.52]
382	4313	4562	1	[0.64 - 0.33 - 0.01 - 0.02]
383	3121	4556	4	[0.03 - 0.10 - 0.23 - 0.64]
384	3121	4552	4	[0.05 - 0.11 - 0.18 - 0.66]
385	4963	4550	4	[0.01 - 0.01 - 0.03 - 0.95]
386	2132	4545	4	[0.06 - 0.09 - 0.32 - 0.53]
387	1231	4544	1	[0.93 - 0.06 - 0.00 - 0.01]
388	5000	4539	1	[0.86 - 0.11 - 0.00 - 0.03]
389	4995	4539	4	[0.01 - 0.01 - 0.04 - 0.94]
390	4214	4541	4	[0.06 - 0.07 - 0.06 - 0.80]
391	3230	4535	4	[0.04 - 0.05 - 0.07 - 0.84]
392	2357	4528	4	[0.00 - 0.01 - 0.13 - 0.86]
393	2370	4524	1	[0.69 - 0.21 - 0.01 - 0.08]
394	2365	4523	4	[0.00 - 0.01 - 0.21 - 0.77]
395	3144	4514	4	[0.01 - 0.01 - 0.05 - 0.93]
396	3120	4487	4	[0.00 - 0.02 - 0.22 - 0.76]
397	3128	4512	3	[0.00 - 0.05 - 0.86 - 0.10]
398	1335	4522	3	[0.02 - 0.10 - 0.59 - 0.30]
399	2827	4521	4	[0.23 - 0.23 - 0.04 - 0.49]
400	2588	4520	1	[0.74 - 0.18 - 0.01 - 0.08]
401	3130	4499	3	[0.00 - 0.04 - 0.66 - 0.31]
402	4908	4518	4	[0.00 - 0.02 - 0.48 - 0.50]
403	4729	4515	1	[0.96 - 0.04 - 0.00 - 0.00]
