102	3981	3103	4	[0.03 - 0.05 - 0.02 - 0.89]
103	4033	3096	2	[0.26 - 0.51 - 0.09 - 0.15]
104	3737	3095	2	[0.39 - 0.49 - 0.03 - 0.09]
105	4091	3090	4	[0.01 - 0.02 - 0.03 - 0.94]
106	4071	3086	2	[0.12 - 0.42 - 0.21 - 0.24]
107	3673	3089	4	[0.25 - 0.21 - 0.06 - 0.49]
108	3662	3088	4	[0.05 - 0.09 - 0.11 - 0.75]
109	3821	3079	4	[0.05 - 0.19 - 0.08 - 0.68]
110	3731	3077	4	[0.04 - 0.07 - 0.11 - 0.78]
111	3757	3074	4	[0.01 - 0.02 - 0.05 - 0.92]
112	3094	3072	4	[0.08 - 0.23 - 0.07 - 0.62]
113	2752	3070	2	[0.37 - 0.58 - 0.03 - 0.02]
114	3832	3062	4	[0.02 - 0.10 - 0.16 - 0.71]
115	3986	3060	4	[0.09 - 0.17 - 0.18 - 0.56]
116	3672	3058	4	[0.00 - 0.02 - 0.06 - 0.91]
117	3713	3057	4	[0.07 - 0.11 - 0.08 - 0.74]
118	3404	3052	4	[0.05 - 0.06 - 0.04 - 0.85]
119	4132	3050	2	[0.10 - 0.41 - 0.09 - 0.40]
120	4107	3041	2	[0.18 - 0.42 - 0.19 - 0.21]
121	4110	3048	4	[0.00 - 0.01 - 0.14 - 0.85]
122	2537	3045	4	[0.08 - 0.14 - 0.08 - 0.69]
123	3692	3041	4	[0.09 - 0.24 - 0.08 - 0.59]
124	4842	3131	1	[0.64 - 0.13 - 0.01 - 0.22]
125	3832	3037	4	[0.02 - 0.02 - 0.08 - 0.88]
126	3389	3035	4	[0.13 - 0.29 - 0.06 - 0.52]
127	3573	3032	4	[0.06 - 0.09 - 0.12 - 0.74]
128	4940	3032	4	[0.00 - 0.00 - 0.03 - 0.96]
129	4192	3028	1	[0.62 - 0.23 - 0.01 - 0.13]
130	4012	3029	4	[0.02 - 0.02 - 0.05 - 0.91]
131	4077	3024	1	[0.46 - 0.18 - 0.03 - 0.33]
132	4036	3024	4	[0.03 - 0.14 - 0.17 - 0.66]
133	4468	3022	1	[0.49 - 0.10 - 0.01 - 0.40]
134	3777	3017	4	[0.01 - 0.05 - 0.08 - 0.86]
135	1547	3015	1	[0.77 - 0.05 - 0.00 - 0.17]
136	3706	3014	4	[0.04 - 0.22 - 0.16 - 0.58]
137	3536	3014	4	[0.00 - 0.01 - 0.08 - 0.90]
138	3945	3015	4	[0.01 - 0.02 - 0.08 - 0.89]
139	3631	3015	4	[0.01 - 0.02 - 0.05 - 0.92]
140	4003	3013	4	[0.00 - 0.01 - 0.09 - 0.89]
141	3844	3011	4	[0.04 - 0.12 - 0.13 - 0.71]
142	659	3012	4	[0.00 - 0.00 - 0.02 - 0.98]
143	4923	3011	4	[0.06 - 0.07 - 0.06 - 0.81]
144	3952	3011	4	[0.00 - 0.02 - 0.17 - 0.81]
145	2617	3007	4	[0.01 - 0.03 - 0.04 - 0.92]
146	4128	3003	1	[0.98 - 0.02 - 0.00 - 0.00]
147	3537	3007	4	[0.00 - 0.01 - 0.08 - 0.91]
148	4004	2998	1	[0.46 - 0.41 - 0.03 - 0.10]
149	2839	2995	2	[0.04 - 0.68 - 0.17 - 0.10]
150	4031	3001	4	[0.02 - 0.06 - 0.15 - 0.77]
151	3030	3000	4	[0.02 - 0.03 - 0.03 - 0.92]
152	3645	2997	4	[0.00 - 0.00 - 0.05 - 0.94]
153	3605	2994	4	[0.00 - 0.02 - 0.04 - 0.94]
154	3981	2990	4	[0.14 - 0.06 - 0.04 - 0.77]
155	3813	2991	4	[0.01 - 0.05 - 0.11 - 0.83]
156	3619	2992	4	[0.02 - 0.03 - 0.07 - 0.88]
157	3593	2993	4	[0.00 - 0.01 - 0.05 - 0.94]
158	3277	2993	4	[0.06 - 0.11 - 0.06 - 0.77]
159	4030	2991	4	[0.01 - 0.05 - 0.07 - 0.87]
160	4114	2991	2	[0.22 - 0.46 - 0.11 - 0.21]
161	3558	2990	4	[0.00 - 0.02 - 0.04 - 0.94]
162	3821	2984	4	[0.04 - 0.08 - 0.07 - 0.80]
163	3864	2985	4	[0.02 - 0.10 - 0.44 - 0.44]
164	3623	2978	4	[0.28 - 0.22 - 0.05 - 0.44]
165	3582	2975	4	[0.01 - 0.04 - 0.09 - 0.86]
166	3525	2975	4	[0.00 - 0.01 - 0.01 - 0.98]
167	2934	2973	4	[0.14 - 0.16 - 0.07 - 0.64]
168	3796	2969	4	[0.01 - 0.03 - 0.08 - 0.88]
169	3663	2968	4	[0.01 - 0.03 - 0.09 - 0.87]
170	3355	2966	4	[0.03 - 0.08 - 0.10 - 0.79]
171	3828	2961	4	[0.03 - 0.10 - 0.12 - 0.75]
172	3717	2963	4	[0.02 - 0.12 - 0.11 - 0.75]
173	4103	2960	4	[0.02 - 0.02 - 0.12 - 0.85]
174	4014	2955	4	[0.01 - 0.08 - 0.34 - 0.57]
175	3231	2956	4	[0.03 - 0.05 - 0.04 - 0.88]
176	4897	2874	4	[0.00 - 0.00 - 0.03 - 0.97]
177	3329	2952	4	[0.01 - 0.02 - 0.09 - 0.89]
178	3860	2947	1	[0.69 - 0.29 - 0.01 - 0.02]
179	3840	2943	4	[0.00 - 0.03 - 0.14 - 0.83]
180	3839	2936	4	[0.03 - 0.11 - 0.14 - 0.71]
181	3569	2948	4	[0.26 - 0.23 - 0.04 - 0.47]
182	3617	2944	4	[0.01 - 0.02 - 0.13 - 0.84]
183	3621	2941	4	[0.04 - 0.07 - 0.12 - 0.78]
184	3803	2942	4	[0.00 - 0.01 - 0.05 - 0.94]
185	3434	2943	4	[0.00 - 0.01 - 0.04 - 0.95]
186	4147	2943	1	[0.46 - 0.25 - 0.03 - 0.26]
187	3884	2941	4	[0.08 - 0.18 - 0.24 - 0.50]
188	4212	2945	4	[0.03 - 0.05 - 0.09 - 0.83]
189	3574	2938	4	[0.05 - 0.13 - 0.10 - 0.72]
190	3400	2937	4	[0.04 - 0.06 - 0.12 - 0.78]
191	627	2936	4	[0.00 - 0.00 - 0.03 - 0.96]
192	3734	2934	4	[0.04 - 0.10 - 0.19 - 0.66]
193	3716	2929	4	[0.03 - 0.07 - 0.08 - 0.82]
194	3304	2927	4	[0.00 - 0.01 - 0.06 - 0.94]
195	3659	2928	4	[0.04 - 0.08 - 0.07 - 0.81]
196	3964	2925	4	[0.04 - 0.08 - 0.09 - 0.80]
197	3582	2918	1	[0.99 - 0.01 - 0.00 - 0.00]
198	3509	2921	4	[0.00 - 0.02 - 0.03 - 0.95]
199	3786	2919	4	[0.01 - 0.03 - 0.06 - 0.90]
200	3526	2918	4	[0.04 - 0.16 - 0.20 - 0.59]
201	3748	2915	4	[0.01 - 0.05 - 0.36 - 0.58]
202	3708	2914	4	[0.01 - 0.04 - 0.06 - 0.89]
203	3734	2914	4	[0.02 - 0.10 - 0.16 - 0.72]
204	3700	2912	4	[0.23 - 0.08 - 0.04 - 0.65]
205	3291	2908	4	[0.00 - 0.01 - 0.16 - 0.83]
206	3272	2910	4	[0.00 - 0.01 - 0.13 - 0.86]
207	3796	2906	4	[0.00 - 0.01 - 0.03 - 0.96]
208	3763	2907	4	[0.00 - 0.03 - 0.06 - 0.91]
209	3455	2906	4	[0.36 - 0.11 - 0.02 - 0.50]
210	3872	2904	1	[0.36 - 0.28 - 0.07 - 0.29]
211	3258	2895	4	[0.00 - 0.01 - 0.02 - 0.97]
212	3253	2894	4	[0.00 - 0.00 - 0.02 - 0.98]
213	3805	2904	4	[0.00 - 0.01 - 0.16 - 0.82]
214	3807	2901	4	[0.00 - 0.01 - 0.14 - 0.85]
215	3349	2900	3	[0.01 - 0.08 - 0.68 - 0.23]
216	3230	2900	4	[0.01 - 0.02 - 0.03 - 0.94]
217	3051	2897	4	[0.20 - 0.34 - 0.06 - 0.39]
218	3403	2891	4	[0.01 - 0.02 - 0.04 - 0.92]
219	3755	2891	4	[0.00 - 0.03 - 0.07 - 0.90]
220	3673	2890	4	[0.01 - 0.01 - 0.02 - 0.95]
221	3622	2887	4	[0.13 - 0.16 - 0.10 - 0.61]
222	3384	2888	4	[0.01 - 0.02 - 0.08 - 0.89]
223	3378	2888	4	[0.00 - 0.01 - 0.12 - 0.86]
224	3827	2887	4	[0.01 - 0.04 - 0.05 - 0.90]
225	3703	2887	3	[0.05 - 0.26 - 0.52 - 0.17]
226	3177	2881	2	[0.06 - 0.45 - 0.28 - 0.21]
227	2214	2888	4	[0.26 - 0.15 - 0.03 - 0.57]
228	2147	2886	1	[0.72 - 0.17 - 0.01 - 0.10]
229	2266	2884	1	[0.69 - 0.15 - 0.01 - 0.14]
230	2342	2881	4	[0.01 - 0.01 - 0.01 - 0.97]
231	3908	2890	4	[0.01 - 0.03 - 0.02 - 0.94]
232	3094	2881	4	[0.05 - 0.06 - 0.11 - 0.78]
233	3953	2880	4	[0.31 - 0.31 - 0.04 - 0.33]
234	3713	2879	4	[0.28 - 0.07 - 0.03 - 0.62]
235	3161	2877	4	[0.00 - 0.01 - 0.21 - 0.78]
236	2897	2879	4	[0.19 - 0.06 - 0.03 - 0.72]
237	2319	2876	4	[0.01 - 0.10 - 0.43 - 0.45]
238	3544	2875	4	[0.01 - 0.02 - 0.04 - 0.94]
239	3217	2875	4	[0.00 - 0.01 - 0.06 - 0.93]
240	3451	2875	4	[0.01 - 0.02 - 0.08 - 0.89]
241	3367	2872	4	[0.00 - 0.00 - 0.02 - 0.97]
242	3761	2871	4	[0.01 - 0.04 - 0.09 - 0.86]
243	3193	2872	4	[0.00 - 0.02 - 0.06 - 0.91]
244	3171	2872	4	[0.00 - 0.01 - 0.05 - 0.94]
245	3754	2868	4	[0.00 - 0.01 - 0.15 - 0.83]
246	3475	2868	4	[0.04 - 0.07 - 0.04 - 0.85]
247	3209	2866	4	[0.00 - 0.00 - 0.05 - 0.95]
248	3176	2867	4	[0.00 - 0.01 - 0.06 - 0.93]
249	2493	2866	4	[0.01 - 0.04 - 0.04 - 0.91]
250	3326	2862	4	[0.00 - 0.01 - 0.14 - 0.86]
251	3275	2857	4	[0.00 - 0.02 - 0.04 - 0.94]
252	2992	2863	4	[0.13 - 0.11 - 0.03 - 0.73]
253	3603	2857	4	[0.00 - 0.00 - 0.02 - 0.97]
254	3369	2858	4	[0.05 - 0.11 - 0.07 - 0.77]
255	3830	2855	4	[0.25 - 0.32 - 0.08 - 0.35]
256	2651	2856	4	[0.02 - 0.04 - 0.04 - 0.90]
257	2976	2854	4	[0.07 - 0.08 - 0.05 - 0.80]
258	3488	2861	4	[0.00 - 0.01 - 0.05 - 0.94]
259	2067	2853	4	[0.04 - 0.09 - 0.24 - 0.64]
260	3348	2849	4	[0.01 - 0.02 - 0.03 - 0.94]
261	3212	2857	4	[0.00 - 0.02 - 0.05 - 0.93]
262	3654	2843	4	[0.01 - 0.05 - 0.09 - 0.85]
263	3303	2839	4	[0.00 - 0.00 - 0.01 - 0.98]
264	3832	2833	3	[0.01 - 0.06 - 0.49 - 0.44]
265	3834	2829	4	[0.00 - 0.02 - 0.18 - 0.80]
266	3637	2832	1	[0.44 - 0.37 - 0.04 - 0.14]
267	2999	2832	4	[0.01 - 0.02 - 0.02 - 0.94]
268	3504	2832	4	[0.00 - 0.00 - 0.02 - 0.98]
269	3183	2831	4	[0.01 - 0.04 - 0.07 - 0.88]
270	3809	2830	4	[0.02 - 0.08 - 0.23 - 0.67]
271	3111	2827	1	[0.85 - 0.11 - 0.00 - 0.03]
272	3320	2824	4	[0.00 - 0.01 - 0.03 - 0.95]
273	3330	2822	4	[0.00 - 0.01 - 0.05 - 0.94]
274	3087	2815	4	[0.00 - 0.01 - 0.13 - 0.86]
275	3096	2818	4	[0.00 - 0.01 - 0.06 - 0.93]
276	3094	2815	4	[0.00 - 0.01 - 0.12 - 0.87]
277	1835	2818	1	[0.95 - 0.05 - 0.00 - 0.00]
278	3426	2817	4	[0.01 - 0.01 - 0.03 - 0.95]
279	3583	2819	4	[0.00 - 0.01 - 0.04 - 0.95]
280	3515	2819	4	[0.00 - 0.01 - 0.04 - 0.95]
281	3256	2817	4	[0.01 - 0.01 - 0.02 - 0.97]
282	3038	2814	4	[0.01 - 0.02 - 0.02 - 0.95]
283	3561	2815	4	[0.00 - 0.00 - 0.02 - 0.98]
284	3048	2832	4	[0.02 - 0.06 - 0.07 - 0.85]
285	3389	2810	4	[0.00 - 0.01 - 0.03 - 0.96]
286	2798	2810	4	[0.02 - 0.03 - 0.03 - 0.92]
287	3875	2807	4	[0.02 - 0.02 - 0.02 - 0.95]
288	3192	2809	4	[0.01 - 0.01 - 0.02 - 0.96]
289	3991	2806	4	[0.05 - 0.11 - 0.31 - 0.52]
290	3619	2805	4	[0.00 - 0.02 - 0.08 - 0.89]
291	3466	2811	1	[0.40 - 0.18 - 0.03 - 0.39]
292	3331	2802	4	[0.00 - 0.01 - 0.02 - 0.97]
293	3028	2801	4	[0.02 - 0.02 - 0.02 - 0.94]
294	3119	2799	4	[0.00 - 0.00 - 0.01 - 0.99]
295	4317	2799	4	[0.16 - 0.35 - 0.12 - 0.37]
296	3419	2800	4	[0.00 - 0.01 - 0.04 - 0.95]
297	3489	2781	4	[0.02 - 0.07 - 0.08 - 0.83]
298	3483	2792	4	[0.00 - 0.01 - 0.11 - 0.88]
299	3150	2795	4	[0.04 - 0.02 - 0.02 - 0.93]
300	2663	2797	4	[0.38 - 0.21 - 0.03 - 0.38]
301	3373	2797	4	[0.00 - 0.01 - 0.05 - 0.94]
302	3440	2796	4	[0.00 - 0.01 - 0.05 - 0.93]
303	3414	2795	4	[0.00 - 0.01 - 0.04 - 0.95]
304	2971	2795	4	[0.00 - 0.01 - 0.05 - 0.95]
305	3710	2793	4	[0.02 - 0.05 - 0.10 - 0.82]
306	3675	2791	4	[0.01 - 0.05 - 0.08 - 0.85]
307	3090	2782	4	[0.00 - 0.00 - 0.02 - 0.97]
308	3105	2783	4	[0.00 - 0.01 - 0.37 - 0.62]
309	3111	2791	4	[0.00 - 0.02 - 0.24 - 0.74]
310	3109	2786	4	[0.00 - 0.02 - 0.38 - 0.60]
311	3560	2792	4	[0.01 - 0.03 - 0.06 - 0.90]
312	3716	2789	4	[0.03 - 0.12 - 0.15 - 0.70]
313	3550	2789	4	[0.00 - 0.01 - 0.02 - 0.97]
314	3511	2789	4	[0.00 - 0.02 - 0.06 - 0.91]
315	3802	2788	4	[0.13 - 0.33 - 0.10 - 0.44]
316	3649	2787	4	[0.01 - 0.04 - 0.31 - 0.64]
317	3133	2787	4	[0.01 - 0.02 - 0.05 - 0.92]
318	2019	2788	4	[0.00 - 0.00 - 0.06 - 0.93]
319	2013	2777	4	[0.00 - 0.01 - 0.16 - 0.83]
320	3542	2788	4	[0.00 - 0.00 - 0.04 - 0.95]
321	2021	2814	4	[0.02 - 0.06 - 0.11 - 0.82]
322	3453	2779	1	[0.82 - 0.16 - 0.00 - 0.01]
323	2797	2786	4	[0.09 - 0.10 - 0.03 - 0.78]
324	580	2784	4	[0.00 - 0.00 - 0.01 - 0.99]
325	2370	2783	4	[0.11 - 0.08 - 0.08 - 0.73]
326	3233	2779	4	[0.00 - 0.01 - 0.05 - 0.94]
327	3073	2779	4	[0.00 - 0.00 - 0.08 - 0.91]
328	3071	2774	4	[0.00 - 0.00 - 0.07 - 0.92]
329	2970	2789	4	[0.00 - 0.01 - 0.05 - 0.93]
330	3320	2776	4	[0.00 - 0.00 - 0.02 - 0.98]
331	3393	2777	4	[0.00 - 0.00 - 0.02 - 0.97]
332	3524	2775	4	[0.05 - 0.07 - 0.08 - 0.80]
333	3484	2768	4	[0.00 - 0.00 - 0.06 - 0.93]
334	3213	2772	4	[0.00 - 0.00 - 0.05 - 0.95]
335	2954	2773	4	[0.00 - 0.00 - 0.01 - 0.99]
336	3856	2762	4	[0.01 - 0.03 - 0.26 - 0.70]
337	3854	2766	3	[0.02 - 0.12 - 0.49 - 0.37]
338	3855	2772	4	[0.01 - 0.07 - 0.17 - 0.76]
339	3281	2770	4	[0.00 - 0.00 - 0.07 - 0.93]
340	3087	2766	4	[0.00 - 0.01 - 0.07 - 0.92]
341	3087	2752	4	[0.00 - 0.00 - 0.08 - 0.91]
342	3112	2764	4	[0.00 - 0.02 - 0.31 - 0.67]
343	3106	2761	4	[0.00 - 0.01 - 0.24 - 0.76]
344	3102	2753	4	[0.01 - 0.05 - 0.45 - 0.50]
345	3397	2765	4	[0.00 - 0.02 - 0.29 - 0.69]
346	3274	2763	4	[0.00 - 0.01 - 0.06 - 0.93]
347	3718	2766	4	[0.02 - 0.11 - 0.07 - 0.80]
348	3936	2766	1	[0.68 - 0.28 - 0.01 - 0.03]
349	3828	2765	4	[0.09 - 0.08 - 0.04 - 0.80]
350	3007	2767	4	[0.01 - 0.02 - 0.03 - 0.94]
351	3017	2756	4	[0.02 - 0.04 - 0.03 - 0.92]
352	3283	2766	4	[0.00 - 0.00 - 0.06 - 0.94]
353	3898	2762	1	[0.66 - 0.26 - 0.02 - 0.06]
354	3625	2759	4	[0.13 - 0.24 - 0.18 - 0.46]
355	3717	2759	4	[0.00 - 0.00 - 0.09 - 0.90]
356	3718	2755	4	[0.00 - 0.01 - 0.23 - 0.76]
357	3315	2759	4	[0.00 - 0.00 - 0.01 - 0.99]
358	3250	2758	4	[0.00 - 0.00 - 0.04 - 0.95]
359	2888	2758	4	[0.06 - 0.09 - 0.05 - 0.80]
360	3726	2753	4	[0.04 - 0.16 - 0.09 - 0.71]
361	3636	2753	4	[0.00 - 0.00 - 0.04 - 0.96]
362	3634	2750	4	[0.00 - 0.01 - 0.15 - 0.85]
363	1873	2752	1	[0.91 - 0.09 - 0.00 - 0.00]
364	2696	2752	4	[0.01 - 0.02 - 0.11 - 0.86]
365	3391	2751	4	[0.00 - 0.00 - 0.02 - 0.98]
366	3241	2750	4	[0.00 - 0.00 - 0.02 - 0.98]
367	3193	2746	4	[0.00 - 0.02 - 0.40 - 0.59]
368	2351	2751	4	[0.07 - 0.17 - 0.10 - 0.66]
369	3271	2748	4	[0.00 - 0.00 - 0.02 - 0.98]
370	3132	2748	4	[0.00 - 0.00 - 0.02 - 0.97]
371	3367	2745	4	[0.00 - 0.01 - 0.04 - 0.95]
372	3361	2741	4	[0.00 - 0.00 - 0.04 - 0.96]
373	3076	2746	4	[0.00 - 0.00 - 0.04 - 0.95]
374	3217	2741	4	[0.00 - 0.00 - 0.02 - 0.98]
375	3211	2731	4	[0.00 - 0.00 - 0.03 - 0.96]
376	3203	2736	4	[0.00 - 0.00 - 0.03 - 0.97]
377	3212	2739	4	[0.00 - 0.00 - 0.18 - 0.82]
378	2953	2729	4	[0.00 - 0.00 - 0.07 - 0.93]
379	2949	2741	3	[0.01 - 0.11 - 0.76 - 0.12]
380	2955	2735	4	[0.00 - 0.02 - 0.17 - 0.81]
381	3720	2742	4	[0.02 - 0.06 - 0.12 - 0.80]
382	3428	2740	4	[0.00 - 0.00 - 0.04 - 0.95]
383	3927	2741	1	[0.81 - 0.12 - 0.00 - 0.06]
384	3648	2736	4	[0.00 - 0.01 - 0.17 - 0.82]
385	3639	2740	4	[0.00 - 0.00 - 0.05 - 0.95]
386	3644	2738	4	[0.00 - 0.01 - 0.12 - 0.86]
387	3434	2741	4	[0.00 - 0.00 - 0.03 - 0.97]
388	3127	2740	4	[0.00 - 0.01 - 0.06 - 0.93]
389	3061	2740	4	[0.01 - 0.04 - 0.10 - 0.85]
390	3050	2722	4	[0.00 - 0.00 - 0.02 - 0.98]
391	3048	2730	4	[0.00 - 0.00 - 0.12 - 0.87]
392	3074	2730	4	[0.00 - 0.01 - 0.20 - 0.79]
393	3067	2726	2	[0.27 - 0.69 - 0.04 - 0.01]
394	3708	2735	4	[0.00 - 0.00 - 0.01 - 0.98]
395	3401	2738	4	[0.00 - 0.01 - 0.05 - 0.94]
396	3404	2736	4	[0.00 - 0.00 - 0.05 - 0.95]
397	3437	2734	4	[0.00 - 0.00 - 0.02 - 0.98]
398	3485	2731	4	[0.00 - 0.00 - 0.01 - 0.99]
399	3153	2734	4	[0.00 - 0.00 - 0.02 - 0.98]
400	3147	2733	4	[0.00 - 0.02 - 0.11 - 0.87]
401	3362	2734	4	[0.00 - 0.00 - 0.04 - 0.96]
402	3357	2730	4	[0.01 - 0.04 - 0.14 - 0.82]
403	3285	2733	4	[0.00 - 0.00 - 0.01 - 0.99]
404	3279	2735	4	[0.00 - 0.00 - 0.03 - 0.97]
405	3121	2734	4	[0.00 - 0.00 - 0.01 - 0.98]
406	2994	2733	4	[0.20 - 0.09 - 0.03 - 0.68]
407	1976	2734	4	[0.04 - 0.05 - 0.10 - 0.81]
408	3187	2731	4	[0.00 - 0.01 - 0.14 - 0.84]
409	3816	2731	1	[0.72 - 0.12 - 0.01 - 0.14]
410	3207	2731	4	[0.00 - 0.00 - 0.04 - 0.96]
411	2946	2722	4	[0.00 - 0.00 - 0.07 - 0.93]
412	2940	2717	4	[0.00 - 0.01 - 0.38 - 0.61]
